FID,longitude,latitude,data_hora_gmt,satelite,municipio,estado,pais,geom
focos_ams_ontem_hoje_ref.4ae4e029-04f2-376a-a486-b35e4801528b,-40.383,-7.68,2019-09-20T16:45:00,AQUA_M-T,ARARIPINA,PERNAMBUCO,Brasil,POINT (-7.68 -40.383)
focos_ams_ontem_hoje_ref.4b11c620-e34e-33c4-adde-b9e1a7d9dddc,-43.903,-5.775,2019-09-20T16:45:00,AQUA_M-T,BURITI BRAVO,MARANHÃO,Brasil,POINT (-5.775 -43.903)
focos_ams_ontem_hoje_ref.4b19a411-0ef0-30c0-a4db-41084b042bd2,-58.804,-19.753,2019-09-20T18:20:00,AQUA_M-T,Fuerte Olimpo,Alto Paraguay,Paraguay,POINT (-19.753 -58.804)
focos_ams_ontem_hoje_ref.4b3a16f8-5669-38c8-81d0-e1ba1f05db77,-68.253,-10.563,2019-09-19T17:40:00,AQUA_M-T,XAPURI,ACRE,Brasil,POINT (-10.563 -68.253)
focos_ams_ontem_hoje_ref.4b3f5a56-7d5b-3a71-8be0-3d9df314a044,-70.85,-8.866,2019-09-20T18:25:00,AQUA_M-T,FEIJÓ,ACRE,Brasil,POINT (-8.866 -70.85)
focos_ams_ontem_hoje_ref.4b442bf3-1df0-3271-a377-b0f04cf67044,-53.908,-2.966,2019-09-20T16:45:00,AQUA_M-T,URUARÁ,PARÁ,Brasil,POINT (-2.966 -53.908)
focos_ams_ontem_hoje_ref.4b51fed7-c7fc-3675-96c9-4f5786f8bfdf,-46.262,-5.347,2019-09-20T16:45:00,AQUA_M-T,ARAME,MARANHÃO,Brasil,POINT (-5.347 -46.262)
focos_ams_ontem_hoje_ref.4b5780fa-0556-3667-b5ca-39a6e9c08b4e,-69.576,-11.015,2019-09-19T17:40:00,AQUA_M-T,Tahuamanu,Madre de Dios,Peru,POINT (-11.015 -69.576)
focos_ams_ontem_hoje_ref.4b5ac52a-fd6a-31f3-8a2c-ba4f78d777f5,-63.877,-3.915,2019-09-19T17:40:00,AQUA_M-T,COARI,AMAZONAS,Brasil,POINT (-3.915 -63.877)
focos_ams_ontem_hoje_ref.4b5e2e0a-f9b6-30c2-940c-35dbf8725ff2,-63.124,-30.693,2019-09-20T18:15:00,AQUA_M-T,Rió Primero,Córdoba,Argentina,POINT (-30.693 -63.124)
focos_ams_ontem_hoje_ref.4b5e686b-56e3-3ced-b9a4-562f510347f0,-49.946,-18.331,2019-09-19T17:35:00,AQUA_M-T,ITUMBIARA,GOIÁS,Brasil,POINT (-18.331 -49.946)
focos_ams_ontem_hoje_ref.4b6234d7-b45d-3b82-aea2-249e27fb8409,-57.841,-23.504,2019-09-19T17:35:00,AQUA_M-T,Pozo Colorado,Presidente Hayes,Paraguay,POINT (-23.504 -57.841)
focos_ams_ontem_hoje_ref.4b642393-8af1-30e1-8505-dff98d0b0d24,-62.861,-28.811,2019-09-19T17:35:00,AQUA_M-T,Avellaneda,Santiago del Estero,Argentina,POINT (-28.811 -62.861)
focos_ams_ontem_hoje_ref.4b70dbe6-20fe-332c-b725-37f6784d931a,-59.373,-15.847,2019-09-19T17:40:00,AQUA_M-T,PONTES E LACERDA,MATO GROSSO,Brasil,POINT (-15.847 -59.373)
focos_ams_ontem_hoje_ref.4b722857-4aad-314d-96c9-c2b9d6f8d376,-67.854,-9.166,2019-09-19T17:40:00,AQUA_M-T,BOCA DO ACRE,AMAZONAS,Brasil,POINT (-9.166 -67.854)
focos_ams_ontem_hoje_ref.4b73ae51-be05-3aca-a77a-15f04c24da8f,-61.858,-9.644,2019-09-19T17:40:00,AQUA_M-T,VALE DO ANARI,RONDÔNIA,Brasil,POINT (-9.644 -61.858)
focos_ams_ontem_hoje_ref.4b7b3737-fb92-39db-88d6-5a981a890b92,-52.781,-15.33,2019-09-20T16:40:00,AQUA_M-T,BARRA DO GARÇAS,MATO GROSSO,Brasil,POINT (-15.33 -52.781)
focos_ams_ontem_hoje_ref.4b7de6cd-6553-311f-8c50-2aef613b975a,-71.796,-7.852,2019-09-20T18:25:00,AQUA_M-T,TARAUACÁ,ACRE,Brasil,POINT (-7.852 -71.796)
focos_ams_ontem_hoje_ref.4b9134f5-b06b-3947-be1f-f876b9d0ec7b,-40.588,-13.45,2019-09-20T16:40:00,AQUA_M-T,MARACÁS,BAHIA,Brasil,POINT (-13.45 -40.588)
focos_ams_ontem_hoje_ref.4bb19e81-dd21-3d56-a277-896109009d46,-44.548,-6.323,2019-09-19T16:00:00,AQUA_M-T,MIRADOR,MARANHÃO,Brasil,POINT (-6.323 -44.548)
focos_ams_ontem_hoje_ref.4bb4cd95-369f-31bb-a88d-6e3b9604953f,-68.776,-10.461,2019-09-19T17:40:00,AQUA_M-T,XAPURI,ACRE,Brasil,POINT (-10.461 -68.776)
focos_ams_ontem_hoje_ref.4bbb5cc9-25d4-3dc6-976a-5e53641e2ad0,-59.147,-10.26,2019-09-19T17:40:00,AQUA_M-T,ARIPUANÃ,MATO GROSSO,Brasil,POINT (-10.26 -59.147)
focos_ams_ontem_hoje_ref.4bd18840-dc66-3678-a6cb-ae49de4d8d38,-45.118,-20.289,2019-09-20T16:40:00,AQUA_M-T,SÃO SEBASTIÃO DO OESTE,MINAS GERAIS,Brasil,POINT (-20.289 -45.118)
focos_ams_ontem_hoje_ref.4bd2b181-cf25-3a19-8fd0-c22c08c2bb8d,-43.159,-6.483,2019-09-19T16:00:00,AQUA_M-T,BARÃO DE GRAJAÚ,MARANHÃO,Brasil,POINT (-6.483 -43.159)
focos_ams_ontem_hoje_ref.4bd62260-6918-387c-8117-6c8fbf586104,-50.76,-8.242,2019-09-20T16:45:00,AQUA_M-T,CUMARU DO NORTE,PARÁ,Brasil,POINT (-8.242 -50.76)
focos_ams_ontem_hoje_ref.4bd98ba0-d429-3171-a30f-324388da95ed,-70.98,-8.526,2019-09-20T18:25:00,AQUA_M-T,TARAUACÁ,ACRE,Brasil,POINT (-8.526 -70.98)
focos_ams_ontem_hoje_ref.4bf98cae-387a-3966-9192-c74f105698ce,-50.244,-15.181,2019-09-19T17:35:00,AQUA_M-T,ARAGUAPAZ,GOIÁS,Brasil,POINT (-15.181 -50.244)
focos_ams_ontem_hoje_ref.4bfb64de-966d-316a-b6aa-0c0ab6c0d3b1,-58.711,-33.964,2019-09-20T18:15:00,AQUA_M-T,Islas del Ibicuy,Entre Ríos,Argentina,POINT (-33.964 -58.711)
focos_ams_ontem_hoje_ref.4c08d8d4-dcc9-35ce-b7e5-f7e41a5dfe28,-41.565,-3.161,2019-09-19T16:00:00,AQUA_M-T,BOM PRINCÍPIO DO PIAUÍ,PIAUÍ,Brasil,POINT (-3.161 -41.565)
focos_ams_ontem_hoje_ref.4c0c6a9b-5e61-30f5-adba-11fcdd7d95d4,-51.742,-6.327,2019-09-20T16:45:00,AQUA_M-T,SÃO FÉLIX DO XINGU,PARÁ,Brasil,POINT (-6.327 -51.742)
focos_ams_ontem_hoje_ref.4c13ffda-c07a-396b-8b5c-c55de2cb7ce3,-58.674,-16.934,2019-09-19T17:35:00,AQUA_M-T,José Miguel de Velasco,Santa Cruz,Bolivia,POINT (-16.934 -58.674)
focos_ams_ontem_hoje_ref.4c1e7b50-412b-3a66-aca0-2b69ddfddc10,-60.897,-16.888,2019-09-19T17:35:00,AQUA_M-T,José Miguel de Velasco,Santa Cruz,Bolivia,POINT (-16.888 -60.897)
focos_ams_ontem_hoje_ref.4c24e28a-2c02-38a3-b4b9-ee32d300366a,-60.549,-9.074,2019-09-19T17:40:00,AQUA_M-T,COLNIZA,MATO GROSSO,Brasil,POINT (-9.074 -60.549)
focos_ams_ontem_hoje_ref.4c2d18e1-38a4-3398-bfa0-944f98bad4e3,-61.781,-16.503,2019-09-19T17:35:00,AQUA_M-T,Ñuflo de Chávez,Santa Cruz,Bolivia,POINT (-16.503 -61.781)
focos_ams_ontem_hoje_ref.4c34b926-a20a-371f-be83-a0c6a6a3c4ed,-49.097,-16.494,2019-09-19T17:35:00,AQUA_M-T,TEREZÓPOLIS DE GOIÁS,GOIÁS,Brasil,POINT (-16.494 -49.097)
focos_ams_ontem_hoje_ref.4c35b2e2-1f12-39a7-88a7-b57b5e6ae878,-71.261,-8.87,2019-09-20T18:25:00,AQUA_M-T,FEIJÓ,ACRE,Brasil,POINT (-8.87 -71.261)
focos_ams_ontem_hoje_ref.4c436e93-95d4-3696-852c-dca9972efbe7,-44.753,-20.515,2019-09-20T16:40:00,AQUA_M-T,CLÁUDIO,MINAS GERAIS,Brasil,POINT (-20.515 -44.753)
focos_ams_ontem_hoje_ref.4c462ce7-2a7c-369e-997f-0737f76cab21,-39.582,-6.893,2019-09-20T16:45:00,AQUA_M-T,FARIAS BRITO,CEARÁ,Brasil,POINT (-6.893 -39.582)
focos_ams_ontem_hoje_ref.4c4d1d4c-4a81-3029-95e6-371f64c7e793,-45.206,-9.233,2019-09-20T16:45:00,AQUA_M-T,BOM JESUS,PIAUÍ,Brasil,POINT (-9.233 -45.206)
focos_ams_ontem_hoje_ref.4c4e54fa-ce0c-3cee-8833-9e22c02b2cde,-62.211,-33.673,2019-09-20T18:15:00,AQUA_M-T,General López,Santa Fe,Argentina,POINT (-33.673 -62.211)
focos_ams_ontem_hoje_ref.4c50424e-6fe8-316a-8571-03ffacfead91,-38.879,-6.732,2019-09-20T16:45:00,AQUA_M-T,LAVRAS DA MANGABEIRA,CEARÁ,Brasil,POINT (-6.732 -38.879)
focos_ams_ontem_hoje_ref.4c573835-fced-3d8b-8469-bab09a3b69d1,-62.148,-15.9,2019-09-19T17:40:00,AQUA_M-T,Ñuflo de Chávez,Santa Cruz,Bolivia,POINT (-15.9 -62.148)
focos_ams_ontem_hoje_ref.4c5fe14f-4af0-346d-b075-608adabd6e4f,-58.3,-22.448,2019-09-19T17:35:00,AQUA_M-T,Puerto Pinasco,Presidente Hayes,Paraguay,POINT (-22.448 -58.3)
focos_ams_ontem_hoje_ref.4c7384f9-9222-3b98-8337-2e23e4abc651,-62.906,-6.503,2019-09-19T17:40:00,AQUA_M-T,HUMAITÁ,AMAZONAS,Brasil,POINT (-6.503 -62.906)
focos_ams_ontem_hoje_ref.4c7a40e6-a594-38d3-b990-d8d1fddd5672,-43.608,-14.979,2019-09-20T16:40:00,AQUA_M-T,MATIAS CARDOSO,MINAS GERAIS,Brasil,POINT (-14.979 -43.608)
focos_ams_ontem_hoje_ref.4c88e2b6-dd79-317c-adff-c8747c7e2c5b,-55.039,-11.362,2019-09-19T17:40:00,AQUA_M-T,CLÁUDIA,MATO GROSSO,Brasil,POINT (-11.362 -55.039)
focos_ams_ontem_hoje_ref.4c91dd79-04a3-3ac3-aff3-556dcf0c7eef,-41.615,-19.57,2019-09-19T16:00:00,AQUA_M-T,POCRANE,MINAS GERAIS,Brasil,POINT (-19.57 -41.615)
focos_ams_ontem_hoje_ref.4c9213ad-7e29-384d-8d22-379ea940453a,-64.039,-14.985,2019-09-19T17:40:00,AQUA_M-T,Marbán,El Beni,Bolivia,POINT (-14.985 -64.039)
focos_ams_ontem_hoje_ref.4cb38083-54f1-3ecf-864b-6c5ca18e6125,-45.875,-10.085,2019-09-20T16:45:00,AQUA_M-T,ALTO PARNAÍBA,MARANHÃO,Brasil,POINT (-10.085 -45.875)
focos_ams_ontem_hoje_ref.4cb819c6-ac9f-3872-9be4-bc0ebd1f35d8,-65.842,-15.183,2019-09-20T18:20:00,AQUA_M-T,Moxos,El Beni,Bolivia,POINT (-15.183 -65.842)
focos_ams_ontem_hoje_ref.4cc16fe0-cffa-3643-b9f0-28e58ce538b3,-42.954,-3.074,2019-09-19T16:00:00,AQUA_M-T,BARREIRINHAS,MARANHÃO,Brasil,POINT (-3.074 -42.954)
focos_ams_ontem_hoje_ref.4cc64014-277a-3e11-b9dc-b6609029daed,-49.414,-20.273,2019-09-19T17:35:00,AQUA_M-T,PALESTINA,SÃO PAULO,Brasil,POINT (-20.273 -49.414)
focos_ams_ontem_hoje_ref.4cce8921-475a-31b3-8726-8780c6fc9a09,-65.109,-28.535,2019-09-20T18:15:00,AQUA_M-T,Choya,Santiago del Estero,Argentina,POINT (-28.535 -65.109)
focos_ams_ontem_hoje_ref.4ccfc1cd-d4a3-3d4e-be95-02f12cf218fb,-51.606,-18.026,2019-09-19T17:35:00,AQUA_M-T,JATAÍ,GOIÁS,Brasil,POINT (-18.026 -51.606)
focos_ams_ontem_hoje_ref.4cd69697-866f-3a93-b014-7cf00ecfb33a,-59.81,-16.413,2019-09-19T17:35:00,AQUA_M-T,José Miguel de Velasco,Santa Cruz,Bolivia,POINT (-16.413 -59.81)
focos_ams_ontem_hoje_ref.4cdde56c-e36d-3cc3-abcf-49d10298c9a5,-41.112,-15.403,2019-09-19T16:00:00,AQUA_M-T,VITÓRIA DA CONQUISTA,BAHIA,Brasil,POINT (-15.403 -41.112)
focos_ams_ontem_hoje_ref.4cdf6e21-d95e-36d6-86af-78e47ff8f275,-69.459,-10.752,2019-09-20T18:20:00,AQUA_M-T,ASSIS BRASIL,ACRE,Brasil,POINT (-10.752 -69.459)
focos_ams_ontem_hoje_ref.4ce9b0bd-7f9a-3b5f-879f-5f6446144629,-57.482,-20.274,2019-09-19T17:35:00,AQUA_M-T,CORUMBÁ,MATO GROSSO DO SUL,Brasil,POINT (-20.274 -57.482)
focos_ams_ontem_hoje_ref.4cf517de-6686-3527-b335-b90c51d83497,-43.131,-19.491,2019-09-20T16:40:00,AQUA_M-T,SANTA MARIA DE ITABIRA,MINAS GERAIS,Brasil,POINT (-19.491 -43.131)
focos_ams_ontem_hoje_ref.4cff997a-00f0-3029-bf78-8110e5a1441e,-45.657,-5.49,2019-09-20T16:45:00,AQUA_M-T,JENIPAPO DOS VIEIRAS,MARANHÃO,Brasil,POINT (-5.49 -45.657)
focos_ams_ontem_hoje_ref.4d0017ba-1322-3f50-9f82-9916091de1de,-55.94,-16.62,2019-09-19T17:35:00,AQUA_M-T,BARÃO DE MELGAÇO,MATO GROSSO,Brasil,POINT (-16.62 -55.94)
focos_ams_ontem_hoje_ref.4d026a00-6693-3338-9ee3-f1933fc3d499,-60.207,-21.012,2019-09-19T17:35:00,AQUA_M-T,General Eugenio A. Garay,Boquerón,Paraguay,POINT (-21.012 -60.207)
focos_ams_ontem_hoje_ref.4d0440cf-0fb9-3656-9c40-eaf5e00da733,-61.7,-16.656,2019-09-19T17:35:00,AQUA_M-T,Ñuflo de Chávez,Santa Cruz,Bolivia,POINT (-16.656 -61.7)
focos_ams_ontem_hoje_ref.4d0506e9-171b-3fe3-b99e-7d1145b78060,-43.595,-15.275,2019-09-19T16:00:00,AQUA_M-T,JAÍBA,MINAS GERAIS,Brasil,POINT (-15.275 -43.595)
focos_ams_ontem_hoje_ref.4d09830b-2e3b-3060-9938-fafd068eab74,-45.529,-9.437,2019-09-20T16:45:00,AQUA_M-T,SANTA FILOMENA,PIAUÍ,Brasil,POINT (-9.437 -45.529)
focos_ams_ontem_hoje_ref.4d0b616c-f26d-336e-a23b-c7116060cc99,-44.733,-20.512,2019-09-20T16:40:00,AQUA_M-T,CLÁUDIO,MINAS GERAIS,Brasil,POINT (-20.512 -44.733)
focos_ams_ontem_hoje_ref.4d19b57a-eb59-340a-a99a-171b8ce8e26f,-49.425,-20.256,2019-09-19T17:35:00,AQUA_M-T,PALESTINA,SÃO PAULO,Brasil,POINT (-20.256 -49.425)
focos_ams_ontem_hoje_ref.4d1fbb1f-7592-37d4-b292-fbc788cc24cf,-41.795,-15.669,2019-09-20T16:40:00,AQUA_M-T,BERIZAL,MINAS GERAIS,Brasil,POINT (-15.669 -41.795)
focos_ams_ontem_hoje_ref.4d28d0f1-a6f7-3a22-af6b-4dfda63c530c,-40.073,-6.645,2019-09-19T16:00:00,AQUA_M-T,AIUABA,CEARÁ,Brasil,POINT (-6.645 -40.073)
focos_ams_ontem_hoje_ref.4d2a0f97-d0e1-3267-b075-6c723f0d7bd6,-58.416,-18.873,2019-09-19T17:35:00,AQUA_M-T,Chiquitos,Santa Cruz,Bolivia,POINT (-18.873 -58.416)
focos_ams_ontem_hoje_ref.4d3796c4-05e9-3859-904a-1b9cd086794e,-59.291,-9.738,2019-09-19T17:40:00,AQUA_M-T,COLNIZA,MATO GROSSO,Brasil,POINT (-9.738 -59.291)
focos_ams_ontem_hoje_ref.4d3ce1cf-a1f0-3c78-b7c8-0e02c9ef2a02,-51.109,-10.691,2019-09-20T16:45:00,AQUA_M-T,SANTA TEREZINHA,MATO GROSSO,Brasil,POINT (-10.691 -51.109)
focos_ams_ontem_hoje_ref.4d43aef0-0694-33c2-b5c6-cd9ad2279a79,-59.001,-19.295,2019-09-19T17:35:00,AQUA_M-T,Chiquitos,Santa Cruz,Bolivia,POINT (-19.295 -59.001)
focos_ams_ontem_hoje_ref.4d48e843-66ea-3bf5-9b7b-d35a12fa41aa,-46.265,-5.329,2019-09-20T16:45:00,AQUA_M-T,ARAME,MARANHÃO,Brasil,POINT (-5.329 -46.265)
focos_ams_ontem_hoje_ref.4d5644ec-d946-3418-aff7-f1c1fe979bd6,-53.928,-11.29,2019-09-20T16:45:00,AQUA_M-T,UNIÃO DO SUL,MATO GROSSO,Brasil,POINT (-11.29 -53.928)
focos_ams_ontem_hoje_ref.4d62c62c-36c7-35d4-8b65-9f0ee19b7b0a,-48.71,-19.778,2019-09-19T17:35:00,AQUA_M-T,CAMPO FLORIDO,MINAS GERAIS,Brasil,POINT (-19.778 -48.71)
focos_ams_ontem_hoje_ref.4d6e4f1b-80d6-3892-9d32-0fffd03c7809,-60.889,-9.36,2019-09-19T17:40:00,AQUA_M-T,COLNIZA,MATO GROSSO,Brasil,POINT (-9.36 -60.889)
focos_ams_ontem_hoje_ref.4d95e2d1-3407-3c1b-99e6-ad4593ae420a,-49.992,-10.28,2019-09-19T17:40:00,AQUA_M-T,PIUM,TOCANTINS,Brasil,POINT (-10.28 -49.992)
focos_ams_ontem_hoje_ref.4dae87de-0a78-380a-9462-a401898c08f8,-59.201,-33.695,2019-09-20T18:15:00,AQUA_M-T,Islas del Ibicuy,Entre Ríos,Argentina,POINT (-33.695 -59.201)
focos_ams_ontem_hoje_ref.4db83839-28a5-3fc2-89c2-edefeb0f1164,-46.235,-5.343,2019-09-20T16:45:00,AQUA_M-T,ARAME,MARANHÃO,Brasil,POINT (-5.343 -46.235)
focos_ams_ontem_hoje_ref.4dcc9d20-1e9c-314c-a2c8-563009f9d744,-48.016,-15.124,2019-09-20T16:40:00,AQUA_M-T,ÁGUA FRIA DE GOIÁS,GOIÁS,Brasil,POINT (-15.124 -48.016)
focos_ams_ontem_hoje_ref.4deb8780-3627-3da7-b3e8-aed56cc1a6ca,-44.146,-7.059,2019-09-20T16:45:00,AQUA_M-T,PORTO ALEGRE DO PIAUÍ,PIAUÍ,Brasil,POINT (-7.059 -44.146)
focos_ams_ontem_hoje_ref.4decb6e4-8e50-33e2-ae44-2aed4c45ee50,-59.016,-9.321,2019-09-19T17:40:00,AQUA_M-T,COLNIZA,MATO GROSSO,Brasil,POINT (-9.321 -59.016)
focos_ams_ontem_hoje_ref.4e10bcf8-473d-37dd-a85d-5100c9e8ddf7,-62.489,-9.539,2019-09-19T17:40:00,AQUA_M-T,RIO CRESPO,RONDÔNIA,Brasil,POINT (-9.539 -62.489)
focos_ams_ontem_hoje_ref.4e1a27e7-b34e-33ea-9caa-bc33ed49d301,-58.919,-19.475,2019-09-20T18:20:00,AQUA_M-T,Fuerte Olimpo,Alto Paraguay,Paraguay,POINT (-19.475 -58.919)
focos_ams_ontem_hoje_ref.4e1fca62-2eaf-313c-acd8-696d9d281c89,-41.828,-16.328,2019-09-20T16:40:00,AQUA_M-T,COMERCINHO,MINAS GERAIS,Brasil,POINT (-16.328 -41.828)
focos_ams_ontem_hoje_ref.4e23e069-8f4d-3899-b9c4-9653e476879e,-59.082,-6.9,2019-09-19T17:40:00,AQUA_M-T,APUÍ,AMAZONAS,Brasil,POINT (-6.9 -59.082)
focos_ams_ontem_hoje_ref.4e266b53-ec95-38b5-b604-e7a05570de3c,-44.457,-19.876,2019-09-20T16:40:00,AQUA_M-T,FLORESTAL,MINAS GERAIS,Brasil,POINT (-19.876 -44.457)
focos_ams_ontem_hoje_ref.4e29ec75-e3cb-3682-a9b2-26ecc3ead605,-44.265,-19.693,2019-09-20T16:40:00,AQUA_M-T,ESMERALDAS,MINAS GERAIS,Brasil,POINT (-19.693 -44.265)
focos_ams_ontem_hoje_ref.4e3199cd-23da-39f8-adc6-f77f15fe3379,-43.725,-19.441,2019-09-20T16:40:00,AQUA_M-T,JABOTICATUBAS,MINAS GERAIS,Brasil,POINT (-19.441 -43.725)
focos_ams_ontem_hoje_ref.4e3520b0-5fee-37d5-85a1-89e8262cfc6c,-44.87,-10.408,2019-09-20T16:45:00,AQUA_M-T,CORRENTE,PIAUÍ,Brasil,POINT (-10.408 -44.87)
focos_ams_ontem_hoje_ref.4e49a3bd-6cad-3d7d-9533-b3ea37dda2e6,-55.477,-16.733,2019-09-19T17:35:00,AQUA_M-T,SANTO ANTÔNIO DO LEVERGER,MATO GROSSO,Brasil,POINT (-16.733 -55.477)
focos_ams_ontem_hoje_ref.4e533d17-2c34-36c1-a848-ed72dc91137d,-50.749,-17.876,2019-09-19T17:35:00,AQUA_M-T,RIO VERDE,GOIÁS,Brasil,POINT (-17.876 -50.749)
focos_ams_ontem_hoje_ref.4e697c7c-b183-301a-99d1-24acd4f40328,-65.311,-27.147,2019-09-19T17:35:00,AQUA_M-T,Leales,Tucumán,Argentina,POINT (-27.147 -65.311)
focos_ams_ontem_hoje_ref.4e7a5507-f585-3ea7-a637-241e1f74513c,-42.198,-19.418,2019-09-19T16:00:00,AQUA_M-T,IAPU,MINAS GERAIS,Brasil,POINT (-19.418 -42.198)
focos_ams_ontem_hoje_ref.4e7ce990-4437-3c1f-921a-c0ec145a3cb4,-50.995,-17.785,2019-09-19T17:35:00,AQUA_M-T,RIO VERDE,GOIÁS,Brasil,POINT (-17.785 -50.995)
focos_ams_ontem_hoje_ref.4e7e28e1-a219-3bc7-b277-f439d612f0d6,-57.821,-19.331,2019-09-19T17:35:00,AQUA_M-T,CORUMBÁ,MATO GROSSO DO SUL,Brasil,POINT (-19.331 -57.821)
focos_ams_ontem_hoje_ref.4e7ee0aa-3b1b-38fe-9e55-29e53f2452e2,-58.778,-10.143,2019-09-19T17:40:00,AQUA_M-T,JURUENA,MATO GROSSO,Brasil,POINT (-10.143 -58.778)
focos_ams_ontem_hoje_ref.4e802578-edd5-3cae-a145-7e4d6bbb17de,-71.079,-8.77,2019-09-20T18:25:00,AQUA_M-T,TARAUACÁ,ACRE,Brasil,POINT (-8.77 -71.079)
focos_ams_ontem_hoje_ref.4e9f25a7-fcc4-39d3-8b5c-5df02c6dd632,-44.425,-3.653,2019-09-19T16:00:00,AQUA_M-T,CANTANHEDE,MARANHÃO,Brasil,POINT (-3.653 -44.425)
focos_ams_ontem_hoje_ref.4eba6e01-eada-3f65-9fdb-abc81c4ddb70,-69.661,-12.788,2019-09-20T18:20:00,AQUA_M-T,Tambopata,Madre de Dios,Peru,POINT (-12.788 -69.661)
focos_ams_ontem_hoje_ref.4ec0e959-1e5a-33fc-b763-2b89bea7b7e3,-68.469,-10.993,2019-09-20T18:20:00,AQUA_M-T,EPITACIOLÂNDIA,ACRE,Brasil,POINT (-10.993 -68.469)
focos_ams_ontem_hoje_ref.4ec363e1-ed0b-381c-8512-3eb080370e67,-58.784,-16.74,2019-09-20T18:20:00,AQUA_M-T,José Miguel de Velasco,Santa Cruz,Bolivia,POINT (-16.74 -58.784)
focos_ams_ontem_hoje_ref.4ec4d187-023f-3458-940d-a9b5887d87df,-63.118,-10.44,2019-09-19T17:40:00,AQUA_M-T,CACAULÂNDIA,RONDÔNIA,Brasil,POINT (-10.44 -63.118)
focos_ams_ontem_hoje_ref.4ee2aa9a-bbf7-39b8-9dd5-c1709b5adbca,-59.343,-18.957,2019-09-19T17:35:00,AQUA_M-T,Cordillera,Santa Cruz,Bolivia,POINT (-18.957 -59.343)
focos_ams_ontem_hoje_ref.4eecac4d-d8af-31b3-a243-683d9b030ab7,-49.156,-17.118,2019-09-19T17:35:00,AQUA_M-T,HIDROLÂNDIA,GOIÁS,Brasil,POINT (-17.118 -49.156)
focos_ams_ontem_hoje_ref.4eff848d-47eb-3345-9d89-b0ab9ecaed35,-66.622,-9.384,2019-09-19T17:40:00,AQUA_M-T,LÁBREA,AMAZONAS,Brasil,POINT (-9.384 -66.622)
focos_ams_ontem_hoje_ref.4f0ce08a-f2df-3803-9b7e-fc029279250f,-69.636,-12.765,2019-09-20T18:20:00,AQUA_M-T,Tambopata,Madre de Dios,Peru,POINT (-12.765 -69.636)
focos_ams_ontem_hoje_ref.4f1c4ae2-5185-37f3-a072-681333f3ef21,-60.408,-9.283,2019-09-19T17:40:00,AQUA_M-T,COLNIZA,MATO GROSSO,Brasil,POINT (-9.283 -60.408)
focos_ams_ontem_hoje_ref.4f1cac45-0979-3911-81fd-616d08ccbd8e,-59.383,-16.693,2019-09-19T17:35:00,AQUA_M-T,José Miguel de Velasco,Santa Cruz,Bolivia,POINT (-16.693 -59.383)
focos_ams_ontem_hoje_ref.4f1cb85d-a25d-3dcf-82d1-3684e66c2641,-59.385,-16.998,2019-09-19T17:35:00,AQUA_M-T,José Miguel de Velasco,Santa Cruz,Bolivia,POINT (-16.998 -59.385)
focos_ams_ontem_hoje_ref.4f3b81ce-85af-3654-85dd-149b1c7c698b,-63.397,-25.425,2019-09-19T17:35:00,AQUA_M-T,Anta,Salta,Argentina,POINT (-25.425 -63.397)
focos_ams_ontem_hoje_ref.4f44d6c3-9ebd-3d7f-93a9-3f810b8a0a57,-55.842,-22.746,2019-09-19T17:35:00,AQUA_M-T,Pedro Juan Caballero,Amambay,Paraguay,POINT (-22.746 -55.842)
focos_ams_ontem_hoje_ref.4f5389af-2e65-387b-9b20-ff406d7fe112,-41.738,-20.208,2019-09-20T16:40:00,AQUA_M-T,IÚNA,ESPÍRITO SANTO,Brasil,POINT (-20.208 -41.738)
focos_ams_ontem_hoje_ref.4f55c71f-a3d3-3c60-aa37-f680f60035d3,-54.905,-4.066,2019-09-20T16:45:00,AQUA_M-T,RURÓPOLIS,PARÁ,Brasil,POINT (-4.066 -54.905)
focos_ams_ontem_hoje_ref.4f5bf2d1-91ae-31cd-8feb-e2777d0a4620,-63.173,-8.622,2019-09-19T17:40:00,AQUA_M-T,CANDEIAS DO JAMARI,RONDÔNIA,Brasil,POINT (-8.622 -63.173)
focos_ams_ontem_hoje_ref.4f830c8e-db06-3863-895c-acfb1ff2dd4a,-66.794,-13.838,2019-09-20T18:20:00,AQUA_M-T,José Ballivián,El Beni,Bolivia,POINT (-13.838 -66.794)
focos_ams_ontem_hoje_ref.4f94f19e-4c2b-3941-b5da-eed5c7a2f838,-51.668,-5.607,2019-09-20T16:45:00,AQUA_M-T,SÃO FÉLIX DO XINGU,PARÁ,Brasil,POINT (-5.607 -51.668)
focos_ams_ontem_hoje_ref.4f9fad0e-0d5f-35b3-bb1c-ffd14bff4302,-44.772,-6.998,2019-09-20T16:45:00,AQUA_M-T,SÃO FÉLIX DE BALSAS,MARANHÃO,Brasil,POINT (-6.998 -44.772)
focos_ams_ontem_hoje_ref.4fa1b01b-4869-3a19-befa-d42cb57ebe3e,-43.317,-5.435,2019-09-20T16:45:00,AQUA_M-T,MATÕES,MARANHÃO,Brasil,POINT (-5.435 -43.317)
focos_ams_ontem_hoje_ref.4facd88a-0935-34ff-b6ca-e33e5eb91f9e,-59.984,-18.365,2019-09-19T17:35:00,AQUA_M-T,Chiquitos,Santa Cruz,Bolivia,POINT (-18.365 -59.984)
