FID,longitude,latitude,data_hora_gmt,satelite,municipio,estado,pais,geom
focos_ams_hoje_ref.95ae79f0-ac11-3c55-90a5-e48bdec95000,-45.589,-8.184,2019-09-20T16:45:00,AQUA_M-T,RIBEIRO GONÇALVES,PIAUÍ,Brasil,POINT (-8.184 -45.589)
focos_ams_hoje_ref.95b1f1f3-f931-3c89-ab9e-e564a6466bd1,-39.746,-14.864,2019-09-20T16:40:00,AQUA_M-T,FLORESTA AZUL,BAHIA,Brasil,POINT (-14.864 -39.746)
focos_ams_hoje_ref.95bdacda-2201-33ee-a935-22c8d81d347d,-44.143,-7.078,2019-09-20T16:45:00,AQUA_M-T,PORTO ALEGRE DO PIAUÍ,PIAUÍ,Brasil,POINT (-7.078 -44.143)
focos_ams_hoje_ref.95c29e52-ce14-3b42-94ce-a85d303a36e2,-45.814,-9.156,2019-09-20T16:45:00,AQUA_M-T,SANTA FILOMENA,PIAUÍ,Brasil,POINT (-9.156 -45.814)
focos_ams_hoje_ref.95cd5f61-f773-3e6c-9a3e-48fa3794d754,-70.697,-9.709,2019-09-20T18:20:00,AQUA_M-T,Purús,Ucayali,Peru,POINT (-9.709 -70.697)
focos_ams_hoje_ref.95e7735c-7cbe-3030-94b0-68397315dae1,-45.516,-9.233,2019-09-20T16:45:00,AQUA_M-T,SANTA FILOMENA,PIAUÍ,Brasil,POINT (-9.233 -45.516)
focos_ams_hoje_ref.95ee830c-5dc8-3d19-ac33-6b63c88baf5e,-62.952,-28.828,2019-09-20T18:15:00,AQUA_M-T,Avellaneda,Santiago del Estero,Argentina,POINT (-28.828 -62.952)
focos_ams_hoje_ref.9600ee39-8b14-3102-8aa7-b5bdc993feea,-58.937,-19.536,2019-09-20T18:20:00,AQUA_M-T,Fuerte Olimpo,Alto Paraguay,Paraguay,POINT (-19.536 -58.937)
focos_ams_hoje_ref.9612ff91-e78a-39b0-8002-d564c58dd885,-55.526,-16.648,2019-09-20T16:40:00,AQUA_M-T,BARÃO DE MELGAÇO,MATO GROSSO,Brasil,POINT (-16.648 -55.526)
focos_ams_hoje_ref.96227db1-45a0-306c-aa1e-06fe383ba166,-66.957,-12.349,2019-09-20T18:20:00,AQUA_M-T,Madre de Dios,Pando,Bolivia,POINT (-12.349 -66.957)
focos_ams_hoje_ref.962308ad-cfa3-3ac3-b083-e685eddc1c70,-48.241,-8.231,2019-09-20T16:45:00,AQUA_M-T,TUPIRATINS,TOCANTINS,Brasil,POINT (-8.231 -48.241)
focos_ams_hoje_ref.965bd11f-beec-3528-bca8-57a1f9b40b29,-45.876,-10.076,2019-09-20T16:45:00,AQUA_M-T,ALTO PARNAÍBA,MARANHÃO,Brasil,POINT (-10.076 -45.876)
focos_ams_hoje_ref.965e5abf-e133-3bdd-a686-14e8cfec9cc6,-72.399,-8.571,2019-09-20T18:25:00,AQUA_M-T,PORTO WALTER,ACRE,Brasil,POINT (-8.571 -72.399)
focos_ams_hoje_ref.96646ff1-3584-353c-9f4c-a8b8137125c5,-59.61,-28.25,2019-09-20T18:15:00,AQUA_M-T,General Obligado,Santa Fe,Argentina,POINT (-28.25 -59.61)
focos_ams_hoje_ref.9686b570-3915-3297-bac6-2483ef4f9716,-45.481,-5.694,2019-09-20T16:45:00,AQUA_M-T,BARRA DO CORDA,MARANHÃO,Brasil,POINT (-5.694 -45.481)
focos_ams_hoje_ref.969372b2-ddf1-376a-9462-51e10c56b924,-58.961,-19.349,2019-09-20T18:20:00,AQUA_M-T,Chiquitos,Santa Cruz,Bolivia,POINT (-19.349 -58.961)
focos_ams_hoje_ref.969d8806-bf2f-3a24-af09-c4b4cb34c933,-69.024,-33.652,2019-09-20T18:15:00,AQUA_M-T,San Carlos,Mendoza,Argentina,POINT (-33.652 -69.024)
focos_ams_hoje_ref.96b5c481-8b95-3900-bf33-51efe09e7835,-39.615,-3.691,2019-09-20T16:45:00,AQUA_M-T,ITAPAJÉ,CEARÁ,Brasil,POINT (-3.691 -39.615)
focos_ams_hoje_ref.96d31681-4d35-3793-9316-261fac547c00,-45.306,-16.072,2019-09-20T16:40:00,AQUA_M-T,PINTÓPOLIS,MINAS GERAIS,Brasil,POINT (-16.072 -45.306)
focos_ams_hoje_ref.96d4a6e1-7eb6-3ede-ba8b-d70dc227eedb,-47.832,-3.871,2019-09-20T16:45:00,AQUA_M-T,ULIANÓPOLIS,PARÁ,Brasil,POINT (-3.871 -47.832)
focos_ams_hoje_ref.96f49b30-e41a-34ee-bc51-625c4cd5d95b,-62.486,-29.826,2019-09-20T18:15:00,AQUA_M-T,Mitre,Santiago del Estero,Argentina,POINT (-29.826 -62.486)
focos_ams_hoje_ref.96fe8d26-3bae-3e29-96e1-e48ed8b8109e,-48.283,-13.622,2019-09-20T16:45:00,AQUA_M-T,MINAÇU,GOIÁS,Brasil,POINT (-13.622 -48.283)
focos_ams_hoje_ref.9713abee-2caa-3536-99b1-427f3d8387c2,-54.018,-4.105,2019-09-20T16:45:00,AQUA_M-T,URUARÁ,PARÁ,Brasil,POINT (-4.105 -54.018)
focos_ams_hoje_ref.9726f28e-24f7-3094-a5a0-6722b315668e,-65.259,-14.389,2019-09-20T18:20:00,AQUA_M-T,Moxos,El Beni,Bolivia,POINT (-14.389 -65.259)
focos_ams_hoje_ref.9738f9f0-6795-3568-9f2d-8c774f9b333f,-42.726,-19.162,2019-09-20T16:40:00,AQUA_M-T,BRAÚNAS,MINAS GERAIS,Brasil,POINT (-19.162 -42.726)
focos_ams_hoje_ref.975dbb96-8f2b-382b-9d9d-824ce11bf93c,-64.04,-9.668,2019-09-20T18:20:00,AQUA_M-T,PORTO VELHO,RONDÔNIA,Brasil,POINT (-9.668 -64.04)
focos_ams_hoje_ref.97687a15-d6a9-3b2a-9ada-57d1e2f7a0f4,-50.689,-5.327,2019-09-20T16:45:00,AQUA_M-T,MARABÁ,PARÁ,Brasil,POINT (-5.327 -50.689)
focos_ams_hoje_ref.976dd8b7-68e3-3c76-b2ed-e2d354e0331c,-50.422,-10.395,2019-09-20T16:45:00,AQUA_M-T,PIUM,TOCANTINS,Brasil,POINT (-10.395 -50.422)
focos_ams_hoje_ref.976f4250-ace3-3ef2-a409-343274132ab6,-65.264,-14.447,2019-09-20T18:20:00,AQUA_M-T,Moxos,El Beni,Bolivia,POINT (-14.447 -65.264)
focos_ams_hoje_ref.9784fd19-a243-3b4f-bfce-06b7e8617d74,-50.884,-13.516,2019-09-20T16:45:00,AQUA_M-T,COCALINHO,MATO GROSSO,Brasil,POINT (-13.516 -50.884)
focos_ams_hoje_ref.97b9e8e9-32b0-39e1-a3f6-117551089f2c,-59.899,-36.922,2019-09-20T18:15:00,AQUA_M-T,Azul,Buenos Aires,Argentina,POINT (-36.922 -59.899)
focos_ams_hoje_ref.97c28895-8d75-365b-9f7f-f1dc00b96d61,-58.845,-19.718,2019-09-20T18:20:00,AQUA_M-T,Fuerte Olimpo,Alto Paraguay,Paraguay,POINT (-19.718 -58.845)
focos_ams_hoje_ref.97c4b8c3-73a0-3626-a890-67c151bb82d4,-42.979,-4.741,2019-09-20T16:45:00,AQUA_M-T,CAXIAS,MARANHÃO,Brasil,POINT (-4.741 -42.979)
focos_ams_hoje_ref.97e0c936-1b91-3fe8-a32b-aadf51d22a00,-45.874,-12.752,2019-09-20T16:45:00,AQUA_M-T,SÃO DESIDÉRIO,BAHIA,Brasil,POINT (-12.752 -45.874)
focos_ams_hoje_ref.97efad60-2dbe-3db9-88bc-20d0cd8cb761,-50.94,1.561,2019-09-20T16:45:00,AQUA_M-T,TARTARUGALZINHO,AMAPÁ,Brasil,POINT (1.561 -50.94)
focos_ams_hoje_ref.98008e89-8f8e-374e-9b1c-edb320edb7fb,-61.53,-15.072,2019-09-20T18:20:00,AQUA_M-T,Ñuflo de Chávez,Santa Cruz,Bolivia,POINT (-15.072 -61.53)
focos_ams_hoje_ref.980a692f-fd35-3eec-b397-db38c820944f,-69.174,-12.32,2019-09-20T18:20:00,AQUA_M-T,Tambopata,Madre de Dios,Peru,POINT (-12.32 -69.174)
focos_ams_hoje_ref.980d1578-4335-3862-878b-e1e040cdc97c,-60.366,-12.275,2019-09-20T18:20:00,AQUA_M-T,VILHENA,RONDÔNIA,Brasil,POINT (-12.275 -60.366)
focos_ams_hoje_ref.981627b8-f34c-39df-a809-41ba05f0fd7c,-61.42,-27.267,2019-09-20T18:15:00,AQUA_M-T,Doce de Octubre,Chaco,Argentina,POINT (-27.267 -61.42)
focos_ams_hoje_ref.9823486e-3dab-39cb-aa23-25f977eb0c07,-42.699,-21.866,2019-09-20T16:40:00,AQUA_M-T,ALÉM PARAÍBA,MINAS GERAIS,Brasil,POINT (-21.866 -42.699)
focos_ams_hoje_ref.983bf2f6-f533-3063-97ed-714f41953bb9,-47.44,-18.295,2019-09-20T16:40:00,AQUA_M-T,ABADIA DOS DOURADOS,MINAS GERAIS,Brasil,POINT (-18.295 -47.44)
focos_ams_hoje_ref.98610dd4-14eb-313a-98d1-d7ae1ec7fe5a,-44.109,-6.624,2019-09-20T16:45:00,AQUA_M-T,PASTOS BONS,MARANHÃO,Brasil,POINT (-6.624 -44.109)
focos_ams_hoje_ref.986e4213-4103-3652-a78c-392e9b37fa68,-45.746,-5.833,2019-09-20T16:45:00,AQUA_M-T,GRAJAÚ,MARANHÃO,Brasil,POINT (-5.833 -45.746)
focos_ams_hoje_ref.987c0f3c-0a0c-307f-b137-6f59fed79cf8,-43.35,-5.693,2019-09-20T16:45:00,AQUA_M-T,PARNARAMA,MARANHÃO,Brasil,POINT (-5.693 -43.35)
focos_ams_hoje_ref.987e034e-895c-3448-bdda-36a77a3e5445,-66.056,-8.96,2019-09-20T18:20:00,AQUA_M-T,LÁBREA,AMAZONAS,Brasil,POINT (-8.96 -66.056)
focos_ams_hoje_ref.98809ef6-9ee2-3045-80d7-117ae84216b8,-45.813,-9.165,2019-09-20T16:45:00,AQUA_M-T,SANTA FILOMENA,PIAUÍ,Brasil,POINT (-9.165 -45.813)
focos_ams_hoje_ref.988ae83f-63ba-39a9-871b-0afbcdbfa3b6,-50.217,-10.976,2019-09-20T16:45:00,AQUA_M-T,LAGOA DA CONFUSÃO,TOCANTINS,Brasil,POINT (-10.976 -50.217)
focos_ams_hoje_ref.989fbf8f-6e75-3327-a8ad-f96a8e50347f,-45.497,-5.715,2019-09-20T16:45:00,AQUA_M-T,BARRA DO CORDA,MARANHÃO,Brasil,POINT (-5.715 -45.497)
focos_ams_hoje_ref.98a77c55-25a6-3dcf-af5c-822f9df273f5,-51.756,-6.329,2019-09-20T16:45:00,AQUA_M-T,SÃO FÉLIX DO XINGU,PARÁ,Brasil,POINT (-6.329 -51.756)
focos_ams_hoje_ref.98ae9ddb-e874-3365-957b-79ac7a849325,-43.897,-19.217,2019-09-20T16:40:00,AQUA_M-T,BALDIM,MINAS GERAIS,Brasil,POINT (-19.217 -43.897)
focos_ams_hoje_ref.98c2ef2e-8b7f-389a-8891-e5d3a5a55d20,-59.586,-29.199,2019-09-20T18:15:00,AQUA_M-T,General Obligado,Santa Fe,Argentina,POINT (-29.199 -59.586)
focos_ams_hoje_ref.98cd815a-315b-32b8-9681-5743cf7b6158,-38.915,-6.585,2019-09-20T16:45:00,AQUA_M-T,LAVRAS DA MANGABEIRA,CEARÁ,Brasil,POINT (-6.585 -38.915)
focos_ams_hoje_ref.98cd97e3-45e1-39b3-9559-35408c80fadf,-43.966,-7.523,2019-09-20T16:45:00,AQUA_M-T,SEBASTIÃO LEAL,PIAUÍ,Brasil,POINT (-7.523 -43.966)
focos_ams_hoje_ref.98d1c6b5-f5e2-36d3-8847-c932416a1aae,-50.732,-3.63,2019-09-20T16:45:00,AQUA_M-T,PACAJÁ,PARÁ,Brasil,POINT (-3.63 -50.732)
focos_ams_hoje_ref.98d3828c-1a78-34d1-b7c7-51d86e7c73cd,-62.94,-33.385,2019-09-20T18:15:00,AQUA_M-T,Unión,Córdoba,Argentina,POINT (-33.385 -62.94)
focos_ams_hoje_ref.98da0cf4-5cc1-3748-8838-fc1873c06ca0,-69.66,-10.846,2019-09-20T18:20:00,AQUA_M-T,BRASILÉIA,ACRE,Brasil,POINT (-10.846 -69.66)
focos_ams_hoje_ref.98fb32fb-9b5f-3689-ab8f-4970c9b5fefb,-44.847,-6.408,2019-09-20T16:45:00,AQUA_M-T,MIRADOR,MARANHÃO,Brasil,POINT (-6.408 -44.847)
focos_ams_hoje_ref.991f2d56-a394-34b0-8c9f-bad37385f537,-41.477,-6.923,2019-09-20T16:45:00,AQUA_M-T,SANTANA DO PIAUÍ,PIAUÍ,Brasil,POINT (-6.923 -41.477)
focos_ams_hoje_ref.994a4ebe-f4ce-3d96-bf25-14cc0ac6c2f7,-42.099,-18.755,2019-09-20T16:40:00,AQUA_M-T,GOVERNADOR VALADARES,MINAS GERAIS,Brasil,POINT (-18.755 -42.099)
focos_ams_hoje_ref.9968a985-cb46-3f44-9412-c6376b5e8a11,-46.121,-5.843,2019-09-20T16:45:00,AQUA_M-T,GRAJAÚ,MARANHÃO,Brasil,POINT (-5.843 -46.121)
focos_ams_hoje_ref.997840a2-3fdc-3683-adc6-0a2cef44ffb7,-47.28,-15.077,2019-09-20T16:40:00,AQUA_M-T,FORMOSA,GOIÁS,Brasil,POINT (-15.077 -47.28)
focos_ams_hoje_ref.998cd0ba-9044-333b-be4a-67964c4cbc1e,-44.295,-7.285,2019-09-20T16:45:00,AQUA_M-T,SEBASTIÃO LEAL,PIAUÍ,Brasil,POINT (-7.285 -44.295)
focos_ams_hoje_ref.999d962e-7d51-33af-9c6d-90630d3808dd,-54.297,-12.074,2019-09-20T16:45:00,AQUA_M-T,FELIZ NATAL,MATO GROSSO,Brasil,POINT (-12.074 -54.297)
focos_ams_hoje_ref.99b7812d-1f5e-3f40-aafa-de901c30e658,-68.868,-10.003,2019-09-20T18:20:00,AQUA_M-T,SENA MADUREIRA,ACRE,Brasil,POINT (-10.003 -68.868)
focos_ams_hoje_ref.99c03d7d-5010-32d4-90c1-c78bb97412df,-53.906,-11.286,2019-09-20T16:45:00,AQUA_M-T,UNIÃO DO SUL,MATO GROSSO,Brasil,POINT (-11.286 -53.906)
focos_ams_hoje_ref.99d3e611-9b23-34ee-bd50-60b96b9f1635,-43.103,-13.651,2019-09-20T16:40:00,AQUA_M-T,RIACHO DE SANTANA,BAHIA,Brasil,POINT (-13.651 -43.103)
focos_ams_hoje_ref.99d553b9-a254-31bb-8ccc-53a48462e1ab,-75.411,-8.491,2019-09-20T18:25:00,AQUA_M-T,Padre Abad,Ucayali,Peru,POINT (-8.491 -75.411)
focos_ams_hoje_ref.99ed0252-d76b-30a0-840c-9384c6bc7d3a,-68.197,-11.171,2019-09-20T18:20:00,AQUA_M-T,Federico Román,Pando,Bolivia,POINT (-11.171 -68.197)
focos_ams_hoje_ref.99f27180-d8ec-3187-838f-07e27007df7e,-50.244,-9.903,2019-09-20T16:45:00,AQUA_M-T,PIUM,TOCANTINS,Brasil,POINT (-9.903 -50.244)
focos_ams_hoje_ref.9a00736f-1aa4-316e-a045-4371f12444ba,-44.093,-8.298,2019-09-20T16:45:00,AQUA_M-T,MANOEL EMÍDIO,PIAUÍ,Brasil,POINT (-8.298 -44.093)
focos_ams_hoje_ref.9a0c818e-9552-3066-ac4a-b22d62354b06,-38.879,-6.609,2019-09-20T16:45:00,AQUA_M-T,LAVRAS DA MANGABEIRA,CEARÁ,Brasil,POINT (-6.609 -38.879)
focos_ams_hoje_ref.9a1922ac-6b1f-3f0f-ab0e-4caa415ebd97,-48.14,-10.46,2019-09-20T16:45:00,AQUA_M-T,MONTE DO CARMO,TOCANTINS,Brasil,POINT (-10.46 -48.14)
focos_ams_hoje_ref.9a5363b7-e873-327f-8cd3-26f41d863306,-60.645,-24.985,2019-09-20T18:20:00,AQUA_M-T,Patiño,Formosa,Argentina,POINT (-24.985 -60.645)
focos_ams_hoje_ref.9a9b5aeb-1849-3c80-99d4-35fc6cc4987e,-50.992,-2.963,2019-09-20T16:45:00,AQUA_M-T,PORTEL,PARÁ,Brasil,POINT (-2.963 -50.992)
focos_ams_hoje_ref.9a9c96ba-755e-3b59-b72a-a9f4fe30b05c,-46.687,-10.321,2019-09-20T16:45:00,AQUA_M-T,MATEIROS,TOCANTINS,Brasil,POINT (-10.321 -46.687)
focos_ams_hoje_ref.9a9dc536-bb56-309d-91ea-ee92f39d2fa2,-68.727,-10.727,2019-09-20T18:20:00,AQUA_M-T,EPITACIOLÂNDIA,ACRE,Brasil,POINT (-10.727 -68.727)
focos_ams_hoje_ref.9ab22b62-2a1c-3aef-bb13-d54d1fc3a366,-43.934,-21.686,2019-09-20T16:40:00,AQUA_M-T,LIMA DUARTE,MINAS GERAIS,Brasil,POINT (-21.686 -43.934)
focos_ams_hoje_ref.9ac38c89-801e-35a2-b43d-0bfaf6bb3bbc,-49.685,-18.604,2019-09-20T16:40:00,AQUA_M-T,CAPINÓPOLIS,MINAS GERAIS,Brasil,POINT (-18.604 -49.685)
focos_ams_hoje_ref.9ad2c497-aa53-3151-97e4-fbd1c8d0df17,-42.235,-21.456,2019-09-20T16:40:00,AQUA_M-T,SANTO ANTÔNIO DE PÁDUA,RIO DE JANEIRO,Brasil,POINT (-21.456 -42.235)
focos_ams_hoje_ref.9ad3568b-0888-3f9f-a25b-561a32a12917,-45.532,-5.59,2019-09-20T16:45:00,AQUA_M-T,JENIPAPO DOS VIEIRAS,MARANHÃO,Brasil,POINT (-5.59 -45.532)
focos_ams_hoje_ref.9af3b3b4-e7a0-3736-bdd5-fd036cbb40cf,-58.99,-19.362,2019-09-20T18:20:00,AQUA_M-T,Chiquitos,Santa Cruz,Bolivia,POINT (-19.362 -58.99)
focos_ams_hoje_ref.9b0e697c-4c92-3a87-8fe7-ac14bd6303f2,-47.664,-1.886,2019-09-20T16:45:00,AQUA_M-T,SÃO DOMINGOS DO CAPIM,PARÁ,Brasil,POINT (-1.886 -47.664)
focos_ams_hoje_ref.9b4e8a47-737e-3c02-85c2-6283e7797177,-60.73,-31.702,2019-09-20T18:15:00,AQUA_M-T,La Capital,Santa Fe,Argentina,POINT (-31.702 -60.73)
focos_ams_hoje_ref.9b5ad9b0-cfa3-3936-88f1-6fb3b8ac7163,-67.211,-9.431,2019-09-20T18:20:00,AQUA_M-T,LÁBREA,AMAZONAS,Brasil,POINT (-9.431 -67.211)
focos_ams_hoje_ref.9b71133a-c1cd-3ba7-8f8d-bd352f77b626,-45.522,-7.329,2019-09-20T16:45:00,AQUA_M-T,SAMBAÍBA,MARANHÃO,Brasil,POINT (-7.329 -45.522)
focos_ams_hoje_ref.9b726972-9b0f-3f2e-afb4-84cff08b5315,-68.043,-34.744,2019-09-20T18:15:00,AQUA_M-T,San Rafael,Mendoza,Argentina,POINT (-34.744 -68.043)
focos_ams_hoje_ref.9b91b543-a84b-3e67-87c9-97956540df78,-44.759,-11.303,2019-09-20T16:45:00,AQUA_M-T,SANTA RITA DE CÁSSIA,BAHIA,Brasil,POINT (-11.303 -44.759)
focos_ams_hoje_ref.9b9e39ea-bd10-3831-9618-ccbbb36e102e,-40.788,-4.862,2019-09-20T16:45:00,AQUA_M-T,IPAPORANGA,CEARÁ,Brasil,POINT (-4.862 -40.788)
focos_ams_hoje_ref.9ba306bf-c955-34d1-a194-251638eb5a0c,-53.526,-5.903,2019-09-20T16:45:00,AQUA_M-T,ALTAMIRA,PARÁ,Brasil,POINT (-5.903 -53.526)
focos_ams_hoje_ref.9bb5c91b-415a-3003-b7e3-60c629c83e68,-40.17,-17.364,2019-09-20T16:40:00,AQUA_M-T,MEDEIROS NETO,BAHIA,Brasil,POINT (-17.364 -40.17)
focos_ams_hoje_ref.9bb9fb84-9448-32a2-ae7f-4f119b627dbc,-67.724,-9.462,2019-09-20T18:20:00,AQUA_M-T,BOCA DO ACRE,AMAZONAS,Brasil,POINT (-9.462 -67.724)
focos_ams_hoje_ref.9bd8e13b-1910-363d-87f2-484c4e4ae1dd,-59.698,-30.07,2019-09-20T18:15:00,AQUA_M-T,San Javier,Santa Fe,Argentina,POINT (-30.07 -59.698)
focos_ams_hoje_ref.9be9a891-aca8-3aca-8c0f-efb157818ea4,-44.03,-6.408,2019-09-20T16:45:00,AQUA_M-T,PASTOS BONS,MARANHÃO,Brasil,POINT (-6.408 -44.03)
focos_ams_hoje_ref.9bede345-e4f9-3114-a416-39aac9f426cc,-43.891,-5.887,2019-09-20T16:45:00,AQUA_M-T,BURITI BRAVO,MARANHÃO,Brasil,POINT (-5.887 -43.891)
focos_ams_hoje_ref.9c0ce1ac-13c8-3162-bb25-00f8748c1a5e,-44.538,-19.106,2019-09-20T16:40:00,AQUA_M-T,CURVELO,MINAS GERAIS,Brasil,POINT (-19.106 -44.538)
focos_ams_hoje_ref.9c2302c8-61fa-3abb-8fba-c35bb1156270,-56.804,-3.831,2019-09-20T16:45:00,AQUA_M-T,AVEIRO,PARÁ,Brasil,POINT (-3.831 -56.804)
focos_ams_hoje_ref.9c2c7a57-7dc3-3635-91ad-70d08efd78d8,-66.017,-11.807,2019-09-20T18:20:00,AQUA_M-T,Vaca Díez,El Beni,Bolivia,POINT (-11.807 -66.017)
focos_ams_hoje_ref.9c3787ad-64fd-3fa2-bff2-8a533b95d2cc,-64.451,-7.437,2019-09-20T18:25:00,AQUA_M-T,CANUTAMA,AMAZONAS,Brasil,POINT (-7.437 -64.451)
focos_ams_hoje_ref.9c4447d4-0fdf-3c47-a17d-eee1f8eb72cd,-62.438,-31.337,2019-09-20T18:15:00,AQUA_M-T,San Justo,Córdoba,Argentina,POINT (-31.337 -62.438)
focos_ams_hoje_ref.9c5719d9-e7f2-3954-a2de-b5c7db4d0b84,-69.122,-11.826,2019-09-20T18:20:00,AQUA_M-T,Tahuamanu,Madre de Dios,Peru,POINT (-11.826 -69.122)
focos_ams_hoje_ref.9c5a3980-cde8-32c6-9ce9-327175525b3b,-51.806,-6.932,2019-09-20T16:45:00,AQUA_M-T,SÃO FÉLIX DO XINGU,PARÁ,Brasil,POINT (-6.932 -51.806)
focos_ams_hoje_ref.9c623942-2247-38c6-8d82-1be966182357,-42.756,-9.629,2019-09-20T16:45:00,AQUA_M-T,CAMPO ALEGRE DE LOURDES,BAHIA,Brasil,POINT (-9.629 -42.756)
focos_ams_hoje_ref.9c65a030-e65e-368c-8148-f7c9e1c58647,-43.726,-19.679,2019-09-20T16:40:00,AQUA_M-T,TAQUARAÇU DE MINAS,MINAS GERAIS,Brasil,POINT (-19.679 -43.726)
focos_ams_hoje_ref.9c91e7a1-39b9-346e-87db-e4f7897e5306,-48.068,-20.065,2019-09-20T16:40:00,AQUA_M-T,ÁGUA COMPRIDA,MINAS GERAIS,Brasil,POINT (-20.065 -48.068)
focos_ams_hoje_ref.9cbaaa1d-a3f8-3b94-bb00-5f0439bccd46,-66.059,-14.763,2019-09-20T18:20:00,AQUA_M-T,Yacuma,El Beni,Bolivia,POINT (-14.763 -66.059)
focos_ams_hoje_ref.9cdc1b07-2971-3f3a-af88-91ba6d458eea,-50.301,-3.549,2019-09-20T16:45:00,AQUA_M-T,PACAJÁ,PARÁ,Brasil,POINT (-3.549 -50.301)
focos_ams_hoje_ref.9cf064f1-7b2b-3e5f-acfb-c95eb071c9e8,-66.977,-13.887,2019-09-20T18:20:00,AQUA_M-T,José Ballivián,El Beni,Bolivia,POINT (-13.887 -66.977)
focos_ams_hoje_ref.9cf515d0-3f16-3b08-af5d-6e3785f19a9d,-41.481,-14.79,2019-09-20T16:40:00,AQUA_M-T,MAETINGA,BAHIA,Brasil,POINT (-14.79 -41.481)
focos_ams_hoje_ref.9cf6b5eb-f8bb-326c-8daf-67c407d68fed,-65.036,-3.504,2019-09-20T18:25:00,AQUA_M-T,ALVARÃES,AMAZONAS,Brasil,POINT (-3.504 -65.036)
focos_ams_hoje_ref.9cf792b7-ddd0-352a-9ff3-bfb1849ce155,-71.194,-8.318,2019-09-20T18:25:00,AQUA_M-T,TARAUACÁ,ACRE,Brasil,POINT (-8.318 -71.194)
focos_ams_hoje_ref.9d0922bb-9d73-3437-a76e-f45a1e5f7d8f,-46.472,-17.281,2019-09-20T16:40:00,AQUA_M-T,PARACATU,MINAS GERAIS,Brasil,POINT (-17.281 -46.472)
focos_ams_hoje_ref.9d0be99a-6960-3774-96c3-e1127047414b,-50.123,-5.81,2019-09-20T16:45:00,AQUA_M-T,MARABÁ,PARÁ,Brasil,POINT (-5.81 -50.123)
focos_ams_hoje_ref.9d12c241-a9fd-3b03-a3c1-d22a5da3b65c,-71.569,-8.996,2019-09-20T18:25:00,AQUA_M-T,FEIJÓ,ACRE,Brasil,POINT (-8.996 -71.569)
focos_ams_hoje_ref.9d162e93-7d2e-3aa6-bd59-9c32e52af084,-48.392,-11.06,2019-09-20T16:45:00,AQUA_M-T,IPUEIRAS,TOCANTINS,Brasil,POINT (-11.06 -48.392)
focos_ams_hoje_ref.9d22aae2-933c-3dfd-9ea7-b585af386c00,-46.699,-9.384,2019-09-20T16:45:00,AQUA_M-T,BALSAS,MARANHÃO,Brasil,POINT (-9.384 -46.699)
focos_ams_hoje_ref.9d245c19-5fec-30a8-a5ba-a4c0450cf34f,-52.869,-12.767,2019-09-20T16:45:00,AQUA_M-T,CANARANA,MATO GROSSO,Brasil,POINT (-12.767 -52.869)
focos_ams_hoje_ref.9d3880a1-58c7-3970-9957-fcd4422bb9cf,-43.934,-17.108,2019-09-20T16:40:00,AQUA_M-T,BOCAIÚVA,MINAS GERAIS,Brasil,POINT (-17.108 -43.934)
focos_ams_hoje_ref.9d431391-39af-3084-a782-e67d18f50072,-64.744,-10.425,2019-09-20T18:20:00,AQUA_M-T,NOVA MAMORÉ,RONDÔNIA,Brasil,POINT (-10.425 -64.744)
focos_ams_hoje_ref.9d45a849-bada-337d-b709-48fa3687ab9c,-42.764,-7.19,2019-09-20T16:45:00,AQUA_M-T,NAZARÉ DO PIAUÍ,PIAUÍ,Brasil,POINT (-7.19 -42.764)
focos_ams_hoje_ref.9d6307aa-a0d2-3825-bb54-5c287d0c3cd9,-67.27,-14.363,2019-09-20T18:20:00,AQUA_M-T,José Ballivián,El Beni,Bolivia,POINT (-14.363 -67.27)
focos_ams_hoje_ref.9d6c1a0c-f865-3ad4-a3c8-7f97e643dac9,-53.71,-3.723,2019-09-20T16:45:00,AQUA_M-T,URUARÁ,PARÁ,Brasil,POINT (-3.723 -53.71)
focos_ams_hoje_ref.9d8bd298-5271-3cf2-9168-4c85f5bb559c,-61.568,-15.018,2019-09-20T18:20:00,AQUA_M-T,Ñuflo de Chávez,Santa Cruz,Bolivia,POINT (-15.018 -61.568)
focos_ams_hoje_ref.9d99b052-34cc-3fe9-8004-40020ae7b884,-48.803,-16.121,2019-09-20T16:40:00,AQUA_M-T,ABADIÂNIA,GOIÁS,Brasil,POINT (-16.121 -48.803)
focos_ams_hoje_ref.9dbe2b8f-78db-332c-8e73-cfe76d6702b8,-67.012,-8.546,2019-09-20T18:25:00,AQUA_M-T,LÁBREA,AMAZONAS,Brasil,POINT (-8.546 -67.012)
focos_ams_hoje_ref.9de9f365-d04f-3e99-95f7-20ba674fda69,-43.424,-5.877,2019-09-20T16:45:00,AQUA_M-T,PARNARAMA,MARANHÃO,Brasil,POINT (-5.877 -43.424)
focos_ams_hoje_ref.9e0e79db-485f-3dd5-87b2-c3b126d8a2e9,-46.244,-5.344,2019-09-20T16:45:00,AQUA_M-T,ARAME,MARANHÃO,Brasil,POINT (-5.344 -46.244)
focos_ams_hoje_ref.9e11a8a1-7456-349c-8bce-e9928316d89b,-42.436,-17.038,2019-09-20T16:40:00,AQUA_M-T,BERILO,MINAS GERAIS,Brasil,POINT (-17.038 -42.436)
